Sale_ID,Date,Customer_ID,Bike_Model,Price,Quantity,Store_Location,Salesperson_ID,Payment_Method,Customer_Age,Customer_Gender
75462,17-08-2022,7352,BMX,3748.93,4,San Antonio,264,Cash,70,Male
75463,19-02-2024,8263,Hybrid Bike,1776.7,4,Los Angeles,126,Debit Card,56,Male
75464,10-01-2020,8408,Electric Bike,2503.21,5,Chicago,474,PayPal,53,Female
75465,12-01-2024,9346,Road Bike,822.1,4,Chicago,326,Debit Card,21,Female
75466,06-06-2022,2573,Mountain Bike,1194.45,2,New York,457,Credit Card,40,Male
75467,14-08-2020,2104,Electric Bike,1507.37,3,Houston,553,Apple Pay,58,Female
75468,27-10-2023,1056,BMX,753.3,5,Los Angeles,540,Apple Pay,46,Male
75469,03-07-2023,6925,BMX,1979.39,4,Phoenix,565,Apple Pay,31,Female
75470,29-08-2020,8719,Road Bike,1498.23,2,Philadelphia,854,Apple Pay,40,Female
75471,17-08-2023,1793,Road Bike,4881.79,1,New York,342,Cash,67,Male
75472,25-03-2020,4523,BMX,330.4,5,San Antonio,593,Debit Card,31,Female
75473,13-12-2023,7400,Mountain Bike,3856.86,3,Chicago,658,Cash,38,Male
75474,18-10-2021,2929,Folding Bike,3700.52,4,Chicago,731,PayPal,30,Male
75475,09-05-2024,3505,Mountain Bike,3026.57,5,Phoenix,270,PayPal,64,Male
75476,16-07-2021,8176,Road Bike,1457.4,2,Chicago,320,PayPal,29,Male
75477,10-10-2021,2521,BMX,1900.14,3,Philadelphia,623,PayPal,67,Male
75478,05-01-2023,4294,Electric Bike,3730.28,2,Houston,119,Google Pay,37,Male
75479,25-03-2022,1526,Mountain Bike,3010.35,3,San Antonio,451,Apple Pay,32,Female
75480,26-10-2020,9527,Mountain Bike,4942.44,3,Philadelphia,995,Cash,39,Male
75481,14-06-2024,4549,Cruiser,2823.92,4,Chicago,208,Cash,25,Male
75482,20-11-2021,7784,Cruiser,3297.42,5,New York,106,Apple Pay,19,Female
75483,18-11-2023,9601,BMX,715.02,2,New York,583,Apple Pay,70,Female
75484,15-12-2023,9560,Hybrid Bike,3082.64,2,New York,666,Credit Card,39,Female
75485,14-10-2020,8397,Hybrid Bike,4641.44,5,Houston,852,PayPal,26,Female
75486,18-02-2021,7297,Road Bike,1712.55,5,Houston,222,Cash,68,Male
75487,05-04-2023,8084,BMX,1776.26,3,Los Angeles,682,Google Pay,32,Male
75488,23-04-2023,4397,Cruiser,1123.98,5,San Antonio,680,Debit Card,42,Female
75489,09-07-2020,2898,Road Bike,2204.64,2,New York,655,Credit Card,30,Male
75490,21-11-2021,8051,Folding Bike,3910.96,3,Philadelphia,972,Credit Card,43,Male
75491,19-08-2022,9942,Electric Bike,2687.24,1,New York,646,Apple Pay,33,Female
75492,23-10-2021,5795,Mountain Bike,3222.21,3,San Antonio,105,PayPal,58,Male
75493,20-08-2022,5815,Folding Bike,4998.55,2,San Antonio,118,PayPal,20,Female
75494,09-01-2023,4399,Hybrid Bike,2337.17,1,Los Angeles,460,PayPal,66,Male
75495,17-06-2023,3468,Folding Bike,4663.2,3,Chicago,539,Debit Card,69,Male
75496,17-07-2020,3734,Road Bike,1246.89,3,Chicago,936,Debit Card,58,Female
75497,18-11-2020,4447,Road Bike,1115.34,5,New York,472,Google Pay,50,Female
75498,07-09-2022,8967,Road Bike,4571.68,1,Houston,103,Credit Card,26,Male
75499,13-04-2021,1140,Road Bike,354.3,5,Houston,203,Credit Card,45,Female
75500,17-04-2021,3889,Mountain Bike,4063.86,2,Los Angeles,598,Debit Card,38,Female
75501,14-12-2022,2614,Cruiser,2655.28,2,Philadelphia,527,Cash,59,Male
75502,20-10-2021,8330,Mountain Bike,3859.92,1,New York,790,Credit Card,52,Female
75503,05-02-2024,1641,Road Bike,814.81,3,Philadelphia,365,PayPal,34,Female
75504,30-10-2022,2914,Folding Bike,318.48,3,New York,221,Google Pay,21,Male
75505,04-01-2024,1386,BMX,2907.01,3,Chicago,153,Cash,51,Male
75506,22-05-2024,4560,BMX,4252.68,5,Phoenix,592,Debit Card,48,Female
75507,24-04-2023,5217,Folding Bike,2106.08,4,New York,334,PayPal,52,Male
75508,04-08-2022,4212,BMX,2138.78,5,Houston,342,Cash,25,Female
75509,19-01-2021,5227,Mountain Bike,2871.05,5,Los Angeles,249,Cash,22,Male
75510,26-04-2021,4926,Road Bike,3247.23,3,Philadelphia,705,Credit Card,38,Female
75511,10-07-2020,6702,Folding Bike,4545.09,4,Chicago,616,Credit Card,70,Female
75512,18-05-2021,9218,BMX,4938.07,3,New York,121,Google Pay,52,Male
75513,05-10-2020,6406,Folding Bike,2365.44,4,Phoenix,100,PayPal,27,Male
75514,15-05-2024,1511,Hybrid Bike,1384.71,2,Houston,799,Apple Pay,41,Male
75515,02-07-2023,8737,Road Bike,2319,2,Los Angeles,559,Credit Card,46,Female
75516,30-08-2024,2149,Road Bike,2896.27,1,New York,877,Credit Card,36,Male
75517,24-12-2022,9011,Road Bike,2535.37,3,New York,804,Debit Card,37,Male
75518,27-10-2020,5090,BMX,3513.03,4,Philadelphia,267,PayPal,54,Female
75519,03-03-2022,8928,Road Bike,4529.73,4,Phoenix,115,PayPal,46,Female
75520,02-08-2022,7933,Road Bike,992.3,2,San Antonio,181,Cash,33,Male
75521,03-02-2023,6350,Folding Bike,1913.96,3,Houston,125,Google Pay,28,Female
75522,21-03-2022,8775,Cruiser,1716.09,2,Philadelphia,602,Apple Pay,55,Male
75523,18-12-2021,1201,Folding Bike,3366.46,3,Los Angeles,597,Apple Pay,43,Female
75524,27-09-2021,9756,Hybrid Bike,3234.95,3,Phoenix,207,Credit Card,54,Female
75525,15-02-2020,4802,Mountain Bike,461.88,3,Houston,916,Apple Pay,35,Female
75526,30-03-2022,1912,Electric Bike,2155.13,5,New York,114,PayPal,31,Female
75527,25-01-2022,1853,Electric Bike,1124.84,2,Phoenix,549,PayPal,53,Female
75528,05-04-2020,6292,Cruiser,4098.03,2,Los Angeles,434,Credit Card,70,Female
75529,24-02-2023,3289,Folding Bike,2950.74,4,New York,250,Google Pay,44,Female
75530,09-09-2021,5790,Folding Bike,1480.24,5,Chicago,963,Google Pay,18,Male
75531,02-09-2021,4265,Road Bike,4747.98,3,Houston,807,Debit Card,45,Female
75532,31-05-2020,6407,Folding Bike,4333.34,4,Houston,454,Credit Card,60,Male
75533,08-07-2024,8915,Cruiser,266.28,2,Los Angeles,475,PayPal,41,Female
75534,17-10-2020,7728,Mountain Bike,2796.42,2,Los Angeles,831,Apple Pay,51,Female
75535,28-08-2020,4945,Electric Bike,4222.49,2,Chicago,240,Google Pay,64,Female
75536,06-09-2023,8909,Road Bike,860.47,2,Philadelphia,817,Cash,47,Female
75537,12-08-2021,1301,Cruiser,4924.26,1,New York,158,Cash,26,Female
75538,30-06-2022,4558,BMX,1008.6,4,Phoenix,468,Credit Card,38,Female
75539,04-01-2020,3268,Mountain Bike,433.7,5,Los Angeles,606,PayPal,48,Female
75540,20-12-2022,7894,Road Bike,3132.62,3,Los Angeles,639,Apple Pay,23,Male
75541,31-10-2021,3653,Mountain Bike,2451.82,3,Philadelphia,155,Google Pay,38,Male
75542,13-07-2024,1510,Cruiser,3669.7,4,Philadelphia,563,PayPal,65,Male
75543,28-01-2020,7461,BMX,1471.96,4,San Antonio,709,Google Pay,28,Male
75544,20-07-2023,1481,Cruiser,928.03,1,Phoenix,825,Google Pay,18,Female
75545,09-10-2023,9779,BMX,3340.68,1,Philadelphia,659,Cash,37,Female
75546,22-03-2022,2891,Cruiser,4833.38,1,Phoenix,178,Credit Card,52,Male
75547,18-11-2022,6392,Cruiser,4372.67,3,Los Angeles,770,Debit Card,52,Female
75548,02-03-2020,5870,Electric Bike,1959.03,3,Chicago,176,PayPal,42,Male
75549,11-03-2022,1990,Road Bike,2196.37,2,Phoenix,858,Apple Pay,37,Female
75550,15-04-2020,7850,Cruiser,4706.2,1,Houston,120,Apple Pay,60,Female
75551,08-12-2023,5249,BMX,3241.61,5,Houston,814,Google Pay,67,Male
75552,22-02-2023,5636,Road Bike,4879.23,2,San Antonio,957,Apple Pay,37,Male
75553,17-10-2020,6443,Electric Bike,1496.12,1,Houston,799,Google Pay,68,Female
75554,02-04-2021,2965,Electric Bike,3741.83,3,San Antonio,335,Google Pay,69,Male
75555,06-04-2023,9859,BMX,2108.66,1,Phoenix,709,Cash,62,Male
75556,18-12-2020,4390,BMX,1490.16,3,Chicago,161,PayPal,42,Female
75557,11-11-2021,8004,Road Bike,4760.79,2,Houston,492,Apple Pay,57,Female
75558,08-11-2022,5647,Electric Bike,2463.23,4,Houston,350,Credit Card,31,Male
75559,12-12-2022,6302,Folding Bike,2689.83,1,Phoenix,592,Apple Pay,29,Female
75560,09-04-2022,1045,Electric Bike,1990.39,1,Los Angeles,720,Google Pay,34,Male
75561,02-01-2020,5823,Road Bike,1380.3,2,Philadelphia,210,Debit Card,31,Male
75562,10-08-2024,5218,Electric Bike,4690.27,4,Houston,589,Credit Card,26,Male
75563,24-06-2020,2408,Folding Bike,2635.58,1,San Antonio,899,Cash,69,Male
75564,10-02-2023,8927,Mountain Bike,4166.78,1,Chicago,126,Google Pay,65,Female
75565,20-08-2023,1412,Folding Bike,1889.46,4,Phoenix,466,Google Pay,20,Male
75566,05-08-2024,1931,Road Bike,2002.9,3,Los Angeles,813,Debit Card,39,Male
75567,17-10-2023,9244,Hybrid Bike,3826.04,1,Phoenix,843,Google Pay,21,Female
75568,22-07-2020,9500,Hybrid Bike,3214.41,3,New York,499,Apple Pay,20,Female
75569,12-07-2024,7917,Cruiser,1080.49,4,New York,984,Google Pay,65,Male
75570,17-02-2021,3135,Cruiser,3950.92,3,Phoenix,649,Debit Card,69,Female
75571,10-08-2023,5838,Cruiser,3072.44,2,Los Angeles,323,Google Pay,34,Male
75572,06-02-2022,4284,Hybrid Bike,1539.03,3,New York,279,PayPal,51,Male
75573,12-11-2023,7753,Electric Bike,3841.56,3,Houston,808,Google Pay,70,Male
75574,12-06-2021,5050,Mountain Bike,2047.5,2,Houston,486,Credit Card,67,Female
75575,04-09-2022,6619,Mountain Bike,721.67,2,New York,167,Debit Card,54,Female
75576,20-10-2022,5098,Folding Bike,2130.04,3,Philadelphia,392,Credit Card,67,Female
75577,14-03-2022,5945,BMX,465.42,1,Houston,967,PayPal,50,Female
75578,28-10-2020,7392,Road Bike,1699.3,3,Los Angeles,938,PayPal,50,Female
75579,21-03-2023,1210,Road Bike,506.4,3,New York,720,Cash,35,Female
75580,29-08-2020,2191,Hybrid Bike,4207.72,3,San Antonio,693,Debit Card,60,Female
75581,08-08-2021,5041,BMX,4072.29,1,Phoenix,221,Credit Card,66,Male
75582,04-05-2020,4247,Folding Bike,4719.17,3,Philadelphia,412,Cash,41,Male
75583,23-01-2021,6543,Hybrid Bike,1431.81,1,Houston,134,Credit Card,56,Female
75584,05-03-2022,8265,Electric Bike,1786.43,3,Chicago,226,Debit Card,24,Male
75585,18-03-2024,3447,BMX,1554.14,4,Houston,461,Apple Pay,57,Male
75586,28-05-2022,1188,Folding Bike,1740.06,5,Philadelphia,702,Credit Card,18,Male
75587,26-06-2021,3696,Folding Bike,3648.69,1,Los Angeles,847,Credit Card,51,Male
75588,06-01-2022,6613,Cruiser,664.52,4,New York,569,Cash,42,Male
75589,11-08-2020,9571,Cruiser,2955.66,4,Philadelphia,937,Apple Pay,47,Female
75590,03-02-2024,1695,Folding Bike,4172.46,3,San Antonio,161,PayPal,20,Male
75591,23-02-2022,6588,Road Bike,4029.03,1,Phoenix,697,Google Pay,26,Female
75592,17-12-2020,1802,Cruiser,2958.19,2,Los Angeles,860,Cash,37,Female
75593,10-04-2022,8304,Hybrid Bike,350.73,4,Phoenix,325,Google Pay,47,Male
75594,10-11-2021,1893,Folding Bike,3252.97,2,Phoenix,719,Credit Card,45,Male
75595,10-04-2023,6633,BMX,1019.94,4,San Antonio,595,Cash,39,Female
75596,15-12-2023,7674,Hybrid Bike,1941.75,1,Philadelphia,348,PayPal,30,Male
75597,29-09-2020,9842,BMX,793.94,1,Philadelphia,905,PayPal,62,Male
75598,31-10-2023,9740,Road Bike,1922.1,2,Houston,984,Apple Pay,25,Male
75599,02-02-2020,1214,Hybrid Bike,1057,4,New York,199,Apple Pay,21,Male
75600,04-02-2021,2698,BMX,2788.35,5,New York,956,PayPal,23,Male
75601,07-02-2023,9516,Road Bike,643.18,2,New York,496,Cash,70,Male
75602,26-02-2020,1483,Road Bike,1327.93,2,San Antonio,901,Google Pay,68,Male
75603,17-11-2023,7089,Road Bike,1794.22,5,Philadelphia,941,Google Pay,53,Female
75604,28-05-2021,3474,Mountain Bike,2564.74,1,Los Angeles,972,Debit Card,64,Male
75605,23-04-2023,8272,Electric Bike,3012.33,3,Houston,929,Debit Card,29,Male
75606,24-09-2023,2119,Road Bike,3991.35,1,San Antonio,166,PayPal,54,Male
75607,31-03-2020,8502,Electric Bike,2173.45,3,New York,344,Credit Card,55,Female
75608,22-08-2023,2141,BMX,4663.61,1,Philadelphia,457,Google Pay,33,Male
75609,19-11-2020,6120,Hybrid Bike,3403.88,4,Philadelphia,346,Credit Card,59,Male
75610,27-05-2023,2972,Mountain Bike,3143.95,2,Phoenix,601,Google Pay,67,Female
75611,19-05-2021,5848,Electric Bike,235.17,1,Los Angeles,871,Cash,52,Male
75612,21-05-2024,3574,Road Bike,3937.47,3,Chicago,847,Debit Card,70,Female
75613,23-10-2021,9258,Electric Bike,908.8,2,Los Angeles,342,Credit Card,29,Female
75614,04-01-2022,8244,Hybrid Bike,3176.24,3,Los Angeles,980,PayPal,54,Female
75615,30-01-2022,5538,Hybrid Bike,1742.74,5,Chicago,719,Apple Pay,69,Male
75616,08-03-2024,7268,Folding Bike,2691.54,5,Houston,964,Credit Card,52,Male
75617,02-11-2023,5187,Cruiser,270.9,2,New York,583,Cash,37,Female
75618,19-08-2021,2752,Folding Bike,1124.47,1,San Antonio,415,Google Pay,58,Female
75619,03-07-2024,7386,Cruiser,3862.67,5,Philadelphia,199,Cash,37,Male
75620,06-04-2021,8847,BMX,1877.72,4,Los Angeles,625,Debit Card,29,Female
75621,20-10-2023,4281,Hybrid Bike,324.21,2,San Antonio,700,PayPal,22,Male
75622,31-03-2021,9341,BMX,4716.67,4,New York,378,Cash,19,Female
75623,12-08-2022,2748,Mountain Bike,1883.17,5,New York,464,PayPal,56,Male
75624,19-09-2021,8315,Mountain Bike,2287.11,1,Phoenix,816,PayPal,65,Female
75625,28-12-2023,3417,Cruiser,3497.67,4,New York,265,Credit Card,18,Male
75626,17-10-2020,9042,Cruiser,4647.17,2,New York,517,PayPal,70,Female
75627,16-05-2022,9039,Folding Bike,3611.24,4,Los Angeles,808,Debit Card,25,Male
75628,06-01-2024,6197,Cruiser,2660.21,1,Philadelphia,897,PayPal,24,Female
75629,26-08-2024,2918,Hybrid Bike,2410.51,5,San Antonio,517,Apple Pay,26,Male
75630,12-02-2022,1295,Mountain Bike,1920.66,4,New York,927,Apple Pay,62,Female
75631,15-08-2024,6128,Folding Bike,2950.78,1,Los Angeles,788,Debit Card,57,Female
75632,04-12-2023,1372,Mountain Bike,2143.61,3,Los Angeles,547,Cash,59,Female
75633,06-08-2022,5273,Hybrid Bike,1678.16,5,Los Angeles,916,Credit Card,21,Female
75634,02-07-2022,7094,Mountain Bike,3695.29,3,San Antonio,308,PayPal,33,Female
75635,11-02-2021,5185,Hybrid Bike,205.41,3,Phoenix,167,Apple Pay,23,Female
75636,27-02-2024,4172,Mountain Bike,4409.88,3,Houston,148,Cash,25,Female
75637,28-11-2021,2119,Hybrid Bike,822.75,1,New York,732,Debit Card,40,Female
75638,07-07-2023,1313,Mountain Bike,1905.39,5,Houston,591,Apple Pay,48,Male
75639,09-09-2021,9365,Electric Bike,892.74,1,Philadelphia,292,Debit Card,67,Female
75640,07-05-2021,4959,Cruiser,4954.2,5,Phoenix,804,Apple Pay,70,Male
75641,15-06-2022,5122,BMX,327.51,3,Los Angeles,570,Apple Pay,65,Male
75642,06-09-2024,6191,Hybrid Bike,2209.16,5,Houston,128,PayPal,34,Male
75643,15-07-2022,6049,BMX,328.31,4,Philadelphia,965,Credit Card,55,Male
75644,08-09-2023,2579,Folding Bike,503.89,3,New York,592,Apple Pay,54,Female
75645,25-07-2023,9497,Electric Bike,1994.55,1,Philadelphia,692,Debit Card,43,Male
75646,04-01-2020,7970,BMX,3108.37,2,New York,907,Google Pay,18,Female
75647,18-08-2021,8284,Electric Bike,823,3,Phoenix,104,Debit Card,21,Female
75648,02-09-2020,7282,Road Bike,1266.57,2,San Antonio,934,Debit Card,25,Male
75649,10-11-2021,7216,Mountain Bike,2043.79,4,Houston,257,Google Pay,49,Male
75650,12-03-2022,3777,BMX,2327.48,5,Los Angeles,439,Debit Card,28,Female
75651,01-03-2024,4801,Electric Bike,1927.49,2,Phoenix,110,Apple Pay,63,Female
75652,13-02-2022,5250,Mountain Bike,867.29,5,San Antonio,912,PayPal,34,Female
75653,08-12-2022,1136,Hybrid Bike,2349.86,2,Los Angeles,474,Google Pay,41,Female
75654,01-11-2023,5275,Hybrid Bike,3162.62,3,San Antonio,218,Cash,53,Female
75655,09-06-2024,9229,Cruiser,1584.15,2,San Antonio,359,Cash,37,Female
75656,25-07-2023,9214,Folding Bike,1127.08,1,Phoenix,312,Apple Pay,18,Male
75657,16-06-2021,3494,Mountain Bike,228.86,5,Philadelphia,106,Google Pay,26,Male
75658,27-04-2020,1857,Road Bike,3405.86,2,San Antonio,709,Apple Pay,61,Female
75659,03-05-2023,1799,Hybrid Bike,3253.04,4,Los Angeles,845,PayPal,47,Female
75660,23-05-2023,7349,Cruiser,3231.89,4,New York,285,Google Pay,46,Female
75661,27-10-2020,3480,BMX,828.56,1,Phoenix,247,Cash,53,Female
75662,01-06-2021,6993,Mountain Bike,2524.03,5,San Antonio,511,Credit Card,18,Male
75663,01-06-2024,9508,BMX,3817.29,4,Philadelphia,621,PayPal,58,Male
75664,04-06-2020,3223,Mountain Bike,2478.98,2,Phoenix,429,Cash,38,Male
75665,26-02-2024,8434,Road Bike,1216.53,3,Philadelphia,974,PayPal,21,Female
75666,08-01-2024,5830,Mountain Bike,1099.73,5,San Antonio,233,Apple Pay,26,Male
75667,02-06-2022,7538,Electric Bike,3124.87,2,Philadelphia,392,Debit Card,42,Female
75668,19-10-2023,3562,Cruiser,3368.47,2,New York,224,Credit Card,61,Female
75669,30-12-2023,7858,Electric Bike,3922.53,1,Phoenix,352,Debit Card,55,Male
75670,28-06-2021,4168,Hybrid Bike,1018.14,2,New York,797,PayPal,64,Female
75671,17-06-2023,2804,Hybrid Bike,3628.37,1,Houston,613,Credit Card,69,Male
75672,15-05-2020,5635,Folding Bike,4176.23,4,New York,291,Credit Card,33,Male
75673,16-09-2020,7252,Electric Bike,2188.79,3,Phoenix,632,Apple Pay,46,Female
75674,17-04-2020,5587,Road Bike,4464.77,5,Philadelphia,223,Debit Card,46,Male
75675,10-10-2021,8678,Mountain Bike,2051.45,1,San Antonio,391,Google Pay,26,Female
75676,05-05-2020,2898,Electric Bike,4641.25,1,San Antonio,704,Google Pay,65,Female
75677,10-02-2020,8585,Folding Bike,4947.48,4,Chicago,799,Debit Card,34,Male
75678,23-10-2021,2568,BMX,4227.98,4,Chicago,635,Debit Card,36,Male
75679,24-12-2020,7912,Road Bike,991.91,5,New York,796,Cash,23,Female
75680,11-06-2022,6252,Road Bike,2930.17,3,Philadelphia,844,Cash,38,Male
75681,30-06-2023,3052,Hybrid Bike,2315.54,1,San Antonio,515,Cash,54,Female
75682,07-07-2020,6918,Mountain Bike,761.68,5,Los Angeles,838,Debit Card,56,Male
75683,07-09-2022,3856,Road Bike,3569.4,1,Chicago,967,Credit Card,38,Male
75684,27-11-2021,3720,Hybrid Bike,2490.68,2,Los Angeles,533,Credit Card,22,Male
75685,02-11-2022,5665,Road Bike,4606.55,2,Chicago,465,PayPal,47,Female
75686,07-01-2023,2396,Electric Bike,2735.32,3,Chicago,253,Google Pay,58,Male
75687,06-01-2023,4672,Hybrid Bike,2617.58,1,Los Angeles,667,Debit Card,28,Male
75688,11-05-2023,6182,Mountain Bike,4640.73,2,San Antonio,695,Apple Pay,37,Male
75689,16-09-2022,4656,Hybrid Bike,2953.34,5,Los Angeles,355,PayPal,50,Male
75690,14-07-2021,3615,Electric Bike,885.76,4,Philadelphia,996,Google Pay,38,Female
75691,07-08-2022,7737,Hybrid Bike,436.78,1,Philadelphia,882,PayPal,29,Male
75692,06-06-2023,5138,BMX,1632.49,5,Los Angeles,296,PayPal,24,Female
75693,23-09-2022,7411,BMX,3702.46,1,Houston,994,Debit Card,44,Male
75694,30-11-2023,6997,Folding Bike,4887.72,4,Houston,912,Cash,63,Female
75695,22-03-2022,5941,Electric Bike,4381.88,1,Chicago,690,Cash,27,Male
75696,10-08-2020,5289,Cruiser,4156.27,3,San Antonio,590,PayPal,39,Female
75697,02-08-2023,3815,Folding Bike,4396.16,4,Phoenix,786,PayPal,20,Male
75698,05-11-2020,9725,Mountain Bike,1869.45,2,Philadelphia,462,Apple Pay,40,Female
75699,27-09-2023,9866,Electric Bike,488.65,2,Phoenix,983,Credit Card,49,Female
75700,21-08-2022,7884,Folding Bike,4218.68,3,Philadelphia,610,Cash,42,Female
75701,29-07-2021,8987,Hybrid Bike,2974.46,1,Los Angeles,909,PayPal,58,Female
75702,03-03-2024,6878,BMX,3260.3,4,Philadelphia,161,Credit Card,42,Female
75703,04-08-2024,8439,Cruiser,252.2,3,Phoenix,355,PayPal,42,Male
75704,23-09-2020,4286,Road Bike,552.96,1,Philadelphia,369,PayPal,70,Male
75705,04-02-2024,6575,Cruiser,4385.44,1,Philadelphia,984,Google Pay,43,Female
75706,16-09-2021,1874,BMX,4338.54,5,Los Angeles,161,Apple Pay,20,Male
75707,04-02-2023,8451,BMX,4463.09,3,San Antonio,676,Credit Card,56,Male
75708,08-04-2020,4102,Electric Bike,4358.12,4,Phoenix,649,Credit Card,51,Male
75709,09-01-2021,7132,Folding Bike,3301.38,1,Philadelphia,172,Debit Card,37,Female
75710,23-07-2022,5035,Mountain Bike,306.66,2,Los Angeles,176,PayPal,63,Female
75711,09-09-2022,4573,Cruiser,4468.06,3,Phoenix,658,PayPal,36,Female
75712,22-06-2021,1162,Mountain Bike,4859.93,3,Los Angeles,480,Debit Card,19,Female
75713,14-09-2020,6973,BMX,602.22,4,Los Angeles,595,Google Pay,28,Male
75714,06-01-2023,7163,Mountain Bike,3693.41,3,San Antonio,260,PayPal,19,Female
75715,26-05-2023,9578,Hybrid Bike,2603.08,2,Phoenix,113,PayPal,35,Male
75716,12-06-2021,8624,Electric Bike,4875.66,1,Chicago,783,PayPal,47,Female
75717,22-06-2020,3562,Folding Bike,3780.38,2,Chicago,931,Google Pay,67,Male
75718,18-05-2024,5111,Hybrid Bike,3709.98,5,Philadelphia,138,Cash,34,Female
75719,19-10-2021,7831,Electric Bike,2388.58,2,Chicago,181,Google Pay,29,Female
75720,02-02-2021,1791,Folding Bike,3989.1,2,Philadelphia,847,PayPal,32,Female
75721,05-10-2023,6789,Cruiser,3668.5,4,Philadelphia,996,Debit Card,20,Male
75722,03-03-2020,3668,Road Bike,1019.14,5,Houston,462,Debit Card,44,Male
75723,26-01-2023,9155,Road Bike,2755.74,4,Phoenix,355,Credit Card,58,Male
75724,02-02-2024,7550,Folding Bike,812.08,2,Phoenix,153,Cash,32,Male
75725,31-10-2021,9511,BMX,2223.35,4,Chicago,396,PayPal,37,Male
75726,29-08-2024,5895,Road Bike,327.29,4,Chicago,441,Cash,58,Male
75727,10-11-2020,8441,Folding Bike,2033.4,3,Chicago,868,PayPal,58,Female
75728,18-09-2020,9311,Folding Bike,2028.37,2,Philadelphia,552,PayPal,26,Male
75729,16-07-2024,4166,Electric Bike,2558.53,3,Chicago,390,PayPal,18,Female
75730,12-06-2021,6540,BMX,3736.69,3,San Antonio,841,Apple Pay,25,Male
75731,06-05-2022,1205,Cruiser,4111.96,2,Phoenix,185,Debit Card,51,Male
75732,02-04-2023,9835,Folding Bike,627.22,4,Los Angeles,634,Credit Card,41,Male
75733,07-07-2020,6690,Electric Bike,2283.15,5,Philadelphia,567,Debit Card,26,Male
75734,08-01-2020,4111,Road Bike,1933.8,2,San Antonio,276,Google Pay,51,Male
75735,07-04-2021,2461,Electric Bike,2378.78,1,New York,794,Debit Card,18,Female
75736,24-04-2023,2528,Mountain Bike,4293.86,1,San Antonio,326,Cash,34,Male
75737,04-11-2022,3730,Mountain Bike,1147.04,4,Chicago,774,Debit Card,25,Female
75738,24-08-2022,2369,Hybrid Bike,4636.82,4,Philadelphia,270,Cash,19,Male
75739,08-06-2021,9971,Mountain Bike,3279.48,1,Chicago,470,Apple Pay,62,Female
75740,19-01-2022,6457,Cruiser,1043.49,2,Phoenix,301,Apple Pay,28,Male
75741,09-09-2023,2562,Hybrid Bike,3248.81,5,Chicago,254,Google Pay,45,Male
75742,06-04-2023,6221,Mountain Bike,3523.23,5,New York,719,Credit Card,55,Female
75743,25-06-2023,8828,Cruiser,3749.28,3,New York,762,Cash,57,Male
75744,04-08-2021,8479,Electric Bike,4374.14,3,Phoenix,710,Credit Card,42,Male
75745,29-03-2024,6756,BMX,203.41,2,New York,717,Apple Pay,53,Male
75746,06-03-2024,8281,Electric Bike,2564.12,2,Houston,196,Cash,55,Female
75747,31-10-2020,8006,Mountain Bike,1528.95,2,Philadelphia,453,Google Pay,28,Male
75748,31-08-2022,1213,Cruiser,3648.47,3,San Antonio,859,Apple Pay,43,Male
75749,15-07-2021,7017,BMX,4026.87,2,Los Angeles,845,Debit Card,22,Male
75750,02-08-2021,6366,BMX,3933.57,5,Philadelphia,816,Debit Card,19,Female
75751,23-03-2022,6920,Electric Bike,750.41,1,Chicago,469,Credit Card,44,Female
75752,13-03-2021,8074,Electric Bike,2557.78,4,Chicago,867,Credit Card,53,Male
75753,20-09-2024,8336,BMX,1218.17,4,Houston,106,PayPal,69,Male
75754,01-07-2021,3405,Cruiser,832.92,2,Houston,361,Cash,46,Female
75755,19-02-2020,8957,Cruiser,1932.95,1,Phoenix,329,Google Pay,36,Male
75756,28-01-2024,2168,Folding Bike,4845.29,5,Phoenix,618,Google Pay,63,Male
75757,03-05-2022,5276,Folding Bike,4753.93,2,Houston,250,Debit Card,22,Female
75758,06-07-2021,7452,Cruiser,1382.69,5,Phoenix,965,Google Pay,20,Female
75759,01-02-2022,1730,Hybrid Bike,4093.44,5,Los Angeles,319,Google Pay,22,Male
75760,09-07-2021,1643,Electric Bike,3325.63,3,Los Angeles,384,PayPal,60,Female
75761,24-03-2021,8901,Road Bike,729.11,2,Phoenix,122,Google Pay,35,Female
75762,28-05-2023,1715,Mountain Bike,1085.67,5,New York,899,Debit Card,54,Male
75763,02-10-2020,9585,Hybrid Bike,3795.28,2,Los Angeles,214,Apple Pay,31,Male
75764,08-04-2022,1355,BMX,1081.93,5,Chicago,557,Credit Card,26,Male
75765,25-06-2023,3860,Road Bike,3897.38,4,Phoenix,449,Debit Card,32,Female
75766,18-07-2023,2056,Road Bike,3689.9,2,San Antonio,455,Apple Pay,48,Female
75767,01-07-2020,7583,Hybrid Bike,239.67,4,Philadelphia,325,Cash,41,Male
75768,14-12-2021,8553,Cruiser,3149.68,5,Houston,625,Credit Card,62,Male
75769,16-09-2023,3790,Mountain Bike,3962,1,Houston,740,Cash,26,Female
75770,10-05-2024,7488,Hybrid Bike,1232.44,3,Chicago,157,Credit Card,44,Male
75771,09-02-2024,5713,BMX,3387.54,4,New York,124,Credit Card,70,Male
75772,28-04-2022,1934,Mountain Bike,3881.51,3,Philadelphia,668,Apple Pay,40,Female
75773,05-03-2024,6068,Hybrid Bike,2788.81,1,New York,983,Apple Pay,61,Male
